sku,product_name,category,price,description,sizes,fabrics,product_url
RG104PRIND0003,T-Shirt,Other,₹770.00,Create your Custom Sports uniform and bespoke teamwear online.,,,https://rightgifting.com/product-collection/team-t-shirtrg104prind0003.html
