sku,name,price,description,url
RG172FBFFT0001,Family Tree Personalized Fabric Book,₹669.00,"Introduce babies to the joy of reading without any worry with our cloth/ fabric books which are soft, durable, non-tearable and washable! The front and back cover can be completely customized with your baby's name or favorite cartoon or picture. Colorful pages inside to hold the attention of your baby. Perfect first step into the wonderful world of books. Design your personalized fabric book today for your little ones.",https://rightgifting.com/catalog/product/view/id/16372/s/fabric-book-rg172fbfft0001-03/category/1316/
