sku,category,size,fabric,base_price
RG104PRFA4008,Men,Small,Polyester,₹369.00
RG104PRFA4008,Men,Small,Cotton,₹369.00
RG104PRFA4008,Men,Medium,Polyester,₹369.00
RG104PRFA4008,Men,Medium,Cotton,₹369.00
RG104PRFA4008,Men,Large,Polyester,₹369.00
RG104PRFA4008,Men,Large,Cotton,₹369.00
RG104PRFA4008,Men,Extra Large,Polyester,₹369.00
RG104PRFA4008,Men,Extra Large,Cotton,₹369.00
RG104PRFA4008,Men,XXL,Polyester,₹369.00
RG104PRFA4008,Men,XXL,Cotton,₹369.00
