sku,category,size,fabric,base_price
RG104CC5T0011,Other,Small,Polyester,₹319.00
RG104CC5T0011,Other,Small,Cotton,₹319.00
RG104CC5T0011,Other,Medium,Polyester,₹319.00
RG104CC5T0011,Other,Medium,Cotton,₹319.00
RG104CC5T0011,Other,Large,Polyester,₹319.00
RG104CC5T0011,Other,Large,Cotton,₹319.00
RG104CC5T0011,Other,Extra Large,Polyester,₹319.00
RG104CC5T0011,Other,Extra Large,Cotton,₹319.00
RG104CC5T0011,Other,XXL,Polyester,₹319.00
RG104CC5T0011,Other,XXL,Cotton,₹319.00
