sku,category,size,fabric,base_price
RG151PRAB0004,Women,Small,Polyester,₹770.00
RG151PRAB0004,Women,Small,Cotton,₹770.00
RG151PRAB0004,Women,Medium,Polyester,₹770.00
RG151PRAB0004,Women,Medium,Cotton,₹770.00
RG151PRAB0004,Women,Large,Polyester,₹770.00
RG151PRAB0004,Women,Large,Cotton,₹770.00
RG151PRAB0004,Women,Extra Large,Polyester,₹770.00
RG151PRAB0004,Women,Extra Large,Cotton,₹770.00
RG151PRAB0004,Women,XXL,Polyester,₹770.00
RG151PRAB0004,Women,XXL,Cotton,₹770.00
