sku,name,price,description,url
RG102NPBT00001,Satin Polyester Foldable Height Chart Printed,₹474.00,"Do you want to know your height but are too short for a regular chart? Have you always wanted to measure yourself in meters instead of feet? This customized height chart is perfect for kids. The height chart can be adjusted with a ruler, and the measurements are printed on the bottom, so no calculations are necessary. It also comes in many different colours: be it blue, pink, or green. There's something for every child! Features Customizable and easy to use Available in different size It comes with strong adhesive to stay longer Why choose RightGifting for Customized Height Chart? We designed the height chart with the names and photos attached to it of your choice. This height chart comes with many thematic designs, and your kids will love that. Either you can design a height chart of your choice or select from various available options. Then, as your child gets taller & taller, measure their growth with our beautifully themed height chart. This comes as a sticker that can be pasted anywhere in your child's room, such as behind the door or on the wall. Here you will get the varieties, and that will make your child's room look adorable.",https://rightgifting.com/fashion/babies/height-chart/height-chartrg102npbt00001.html.html
