sku,name,price,description,url
rg153prty0001White,1. A5 Printed Boy's T-Shirt,₹319.00,"Make your little girl feel on top of the world with her very own unique t-shirt! Custom Make and Personalize the t-shirt with photos, favorite cartoons, super heroes. These t-shirts make celebrations that much more special by making a first day of kindergarten t-shirt, a birthday t-shirt, losing her first tooth, etc. Your kids will look their best in their one of a kind t-shirts.",https://rightgifting.com/fashion/babies/t-shirt/1-boy-t-shirt-995.html.html
