sku,product_name,category,price,description,sizes,fabrics,product_url
RG104PRMS0005,Plus Size A5 Print T-shirt,Other,₹419.00,"Rock your curves with our plus-size customizable t-shirts! Get the perfect fit and make it your own with custom designs, quotes, or graphics that scream YOU. Our tees are all about comfort, confidence, and self-expression. Treat yourself to fashion that's as bold as you are!",,,https://rightgifting.com/occasion/t-shirtrg104prfa5001-1.html
