sku,product_name,category,price,description,sizes,fabrics,product_url
RG226PRTMC003,Face Mask And T-shirt,Other,₹720.00,"CARE INSTRUCTION:Washable FIT TYPE : Standard Fit PROTECTION :3-Layered Protection with Speak Easy & Breath Easy Functionality and also FDA Approved & CE Certified. MULTIPURPOSE :Our comfortable & reusable face mask is designed to fit perfectly & provide optimum to men, women & kids. This Face mask is dust resistant reusable and washable face mask, used for outdoor, Indoor, home, office and travel. COMFORTABLE & EASY TO WEAR :These comfortable & breathable cotton face masks are fit for elders, men, women and kids. It comes with greater elasticity and comfortable support till the occipital region of the head. ADJUSTABLE NOSE CLIP :The face mask with nose clip ensures zero suffocation, provide protection & ensures minimal fogging on eye wears. With our bike masks you can go for outdoor walks, cycling, travelling, deliveries. WASHABLE & REUSABLE FACE MASK :Our Face Masks can be washed and reused repeatedly up to 30 times. MATERIAL:Non-Woven",,,https://rightgifting.com/product-collection/face-mask-and-t-shirtrg226prtmc003.html
