sku,category,size,fabric,base_price
RG151NRLD0009,Women,Small,Polyester,₹369.00
RG151NRLD0009,Women,Small,Cotton,₹369.00
RG151NRLD0009,Women,Medium,Polyester,₹369.00
RG151NRLD0009,Women,Medium,Cotton,₹369.00
RG151NRLD0009,Women,Large,Polyester,₹369.00
RG151NRLD0009,Women,Large,Cotton,₹369.00
RG151NRLD0009,Women,Extra Large,Polyester,₹369.00
RG151NRLD0009,Women,Extra Large,Cotton,₹369.00
RG151NRLD0009,Women,XXL,Polyester,₹369.00
RG151NRLD0009,Women,XXL,Cotton,₹369.00
