sku,product_name,category,price,description,sizes,fabrics,product_url
RG104TMFP0017-1,Sunrise Designed Mens Fully Digital Print T-shirt,Other,₹999.00,"Unleash your style with our plus-size customizable t-shirts! Designed for comfort and self-expression, our tees fit curves beautifully and come alive with your personal touch. Add your favorite quote, design, or graphic to create a one-of-a-kind piece that reflects your unique personality.","2 XL,3 XL,4 XL,5 XL,6 XL","Dry Fit,Cotton",https://rightgifting.com/fashion/plus-size/tshirt/t-shirtrg104tmfp0017.html
