sku,product_name,category,price,description,sizes,fabrics,product_url
RG104PRCT0007,Fabric Polyster Printed Couple T-shirts for Pre-wedding ,Men,"₹1,439.00","Fabric Polyster Printed Couple T-shirts for Men & Women Create your own style statement with these printed customized couple t shirts. Easy maintenance and comfort your body with this finely stitched T-Shirts. T-shirts available in set of 2 in varied sizes from S to XXL for Men and Women. Customised Polyester Fabric Washable Couple T-shirt. Free Delivery All India For Couple T-shirt Orders. Customise with your Couple Designs by Images, Texts and Designs.",,,https://rightgifting.com/fashion/him/couple-t-shirtrg104prct0007.html.html
