sku,name,price,description,url
RG162PRFB0004,Pillow cum book,"₹1,739.00","Pillow cum book- Twin delight ! Comfy pillow and a real book with Fabric pages. Help the little one to fall in love with READING ----- no worries as it is non-tearable & completely washable. Can use as a huggable pillow for a quick nap too. Personalize with your child's photos, name etc. Create a truly unique gift for your little wonder. Personalized pillow cum book is a perfect book for your little ones. This soft satin fabric pillow book is durable and reusable.",https://rightgifting.com/fashion/babies/pillow-book/pillow-bookrg162prfb0004.html.html
