sku,name,price,description,url
RG137NPCT00017a,Pencil Pouch,₹295.00,"Thrill your Kid with their very own personalized pencil pouch. Get their favorite superhero, cartoon, song, etc printed on their pencil pouch with us now. We supply nicely prepared soft and top-quality pencil pouches to meet your needs. All orders are shipped through reliable couriers. Design your own special custom pencil case for your kids to bring to school. This satin fabric pencil case is lightweight and wrinkle-resistant, easily washed so it will look great for years to come. Give your children a personalized pencil pouch to bring a smile on their faces while they are in school! This custom pencil pouch is strong, flexible as well as water-resistant and is sure to last through the school years.",https://rightgifting.com/fashion/babies/pencil-pouch/pencil-pouch-1095.html.html
