sku,category,size,fabric,base_price
RG104TC3T0005,Other,Small,Dry Fit,₹495.00
RG104TC3T0005,Other,Small,Cotton,₹495.00
RG104TC3T0005,Other,Medium,Dry Fit,₹495.00
RG104TC3T0005,Other,Medium,Cotton,₹495.00
RG104TC3T0005,Other,Large,Dry Fit,₹495.00
RG104TC3T0005,Other,Large,Cotton,₹495.00
RG104TC3T0005,Other,Extra Large,Dry Fit,₹495.00
RG104TC3T0005,Other,Extra Large,Cotton,₹495.00
RG104TC3T0005,Other,XXL,Dry Fit,₹495.00
RG104TC3T0005,Other,XXL,Cotton,₹495.00
