sku,product_name,category,price,description,sizes,fabrics,product_url
RG104TC3T0005,Polyester or Cotton Customised men T-Shirt A3 Print ,Other,₹495.00,"Rock your curves with our plus-size customizable t-shirts! Get the perfect fit and make it your own with custom designs, quotes, or graphics that scream YOU. Our tees are all about comfort, confidence, and self-expression. Treat yourself to fashion that's as bold as you are.","Small,Medium,Large,Extra Large,XXL","Dry Fit,Cotton",https://rightgifting.com/fashion/plus-size/tshirt/t-shirtrg104pric0017-1.html.html
