sku,category,size,fabric,base_price
RG104SP5T0012,Other,Small,Polyester,₹319.00
RG104SP5T0012,Other,Small,Cotton,₹319.00
RG104SP5T0012,Other,Medium,Polyester,₹319.00
RG104SP5T0012,Other,Medium,Cotton,₹319.00
RG104SP5T0012,Other,Large,Polyester,₹319.00
RG104SP5T0012,Other,Large,Cotton,₹319.00
RG104SP5T0012,Other,Extra Large,Polyester,₹319.00
RG104SP5T0012,Other,Extra Large,Cotton,₹319.00
RG104SP5T0012,Other,XXL,Polyester,₹319.00
RG104SP5T0012,Other,XXL,Cotton,₹319.00
