sku,product_name,category,price,description,sizes,fabrics,product_url
RG104MP3T0004,Music Design Mens A3 Print T-shirt Multi Washable,Other,₹495.00,"Our plus-size t-shirts are all about embracing individuality and confidence. Whether you're looking for a fun way to express yourself or a comfortable staple for everyday wear, we've got you covered. So go ahead, get creative, and make a statement with fashion that's as bold as you are!""","Small,Medium,Large,Extra Large,XXL","Dry Fit,Cotton",https://rightgifting.com/fashion/plus-size/tshirt/t-shirtrg104mp3t0004.html
