sku,product_name,category,price,description,sizes,fabrics,product_url
RG153PRST0003,T-Shirt,Other,₹770.00,"Create fun and smart Custom T-Shirts for boys with your photos, words or designs.","Small,Medium,Large,Extra Large,XXL",,https://rightgifting.com/sport/wearbles/team-t-shirtrg153prst0003.html.html
