sku,category,size,fabric,base_price
RG104CS5T0014,Other,Small,Polyester,₹319.00
RG104CS5T0014,Other,Small,Cotton,₹319.00
RG104CS5T0014,Other,Medium,Polyester,₹319.00
RG104CS5T0014,Other,Medium,Cotton,₹319.00
RG104CS5T0014,Other,Large,Polyester,₹319.00
RG104CS5T0014,Other,Large,Cotton,₹319.00
RG104CS5T0014,Other,Extra Large,Polyester,₹319.00
RG104CS5T0014,Other,Extra Large,Cotton,₹319.00
RG104CS5T0014,Other,XXL,Polyester,₹319.00
RG104CS5T0014,Other,XXL,Cotton,₹319.00
