sku,category,size,fabric,base_price
RG151PRAN0006a,Women,Small,Polyester,₹770.00
RG151PRAN0006a,Women,Small,Cotton,₹770.00
RG151PRAN0006a,Women,Medium,Polyester,₹770.00
RG151PRAN0006a,Women,Medium,Cotton,₹770.00
RG151PRAN0006a,Women,Large,Polyester,₹770.00
RG151PRAN0006a,Women,Large,Cotton,₹770.00
RG151PRAN0006a,Women,Extra Large,Polyester,₹770.00
RG151PRAN0006a,Women,Extra Large,Cotton,₹770.00
RG151PRAN0006a,Women,XXL,Polyester,₹770.00
RG151PRAN0006a,Women,XXL,Cotton,₹770.00
