sku,name,price,description,url
RG161PRAB001,1.Meal Mat,₹419.00,These meal mats are washable with a big pocket for storing cutlery and a napkin. Can be wiped clean with a damp cloth also. Can be kept rolled up when not in use for easy storage in bag.,https://rightgifting.com/fashion/babies/meal-mat/1-meal-mat.html.html
