sku,category,size,fabric,base_price
RG151PRAN0001a,Women,Small,Polyester,₹770.00
RG151PRAN0001a,Women,Small,Cotton,₹770.00
RG151PRAN0001a,Women,Medium,Polyester,₹770.00
RG151PRAN0001a,Women,Medium,Cotton,₹770.00
RG151PRAN0001a,Women,Large,Polyester,₹770.00
RG151PRAN0001a,Women,Large,Cotton,₹770.00
RG151PRAN0001a,Women,Extra Large,Polyester,₹770.00
RG151PRAN0001a,Women,Extra Large,Cotton,₹770.00
RG151PRAN0001a,Women,XXL,Polyester,₹770.00
RG151PRAN0001a,Women,XXL,Cotton,₹770.00
