sku,category,size,fabric,base_price
RG104CF3T0002,Other,Small,Polyester,₹395.00
RG104CF3T0002,Other,Small,Cotton,₹395.00
RG104CF3T0002,Other,Medium,Polyester,₹395.00
RG104CF3T0002,Other,Medium,Cotton,₹395.00
RG104CF3T0002,Other,Large,Polyester,₹395.00
RG104CF3T0002,Other,Large,Cotton,₹395.00
RG104CF3T0002,Other,Extra Large,Polyester,₹395.00
RG104CF3T0002,Other,Extra Large,Cotton,₹395.00
RG104CF3T0002,Other,XXL,Polyester,₹395.00
RG104CF3T0002,Other,XXL,Cotton,₹395.00
