sku,category,size,fabric,base_price
RG104FL3T0006,Other,Small,Polyester,₹395.00
RG104FL3T0006,Other,Small,Cotton,₹395.00
RG104FL3T0006,Other,Medium,Polyester,₹395.00
RG104FL3T0006,Other,Medium,Cotton,₹395.00
RG104FL3T0006,Other,Large,Polyester,₹395.00
RG104FL3T0006,Other,Large,Cotton,₹395.00
RG104FL3T0006,Other,Extra Large,Polyester,₹395.00
RG104FL3T0006,Other,Extra Large,Cotton,₹395.00
RG104FL3T0006,Other,XXL,Polyester,₹395.00
RG104FL3T0006,Other,XXL,Cotton,₹395.00
