sku,product_name,category,price,description,sizes,fabrics,product_url
RG104PRFA4009,Create Fashion A4 Print Custom T-Shirts for Men with photos,Men,₹369.00,"From bold statements to subtle nods, our customizable t-shirts let you express yourself in a way that's authentic to you. Whether you're looking for a fun gift, a personalized wardrobe staple, or a way to rep your favorite hobby or team, we've got you covered. Get creative and own your style!""","Small,Medium,Large,Extra Large,XXL","Polyester,Cotton",https://rightgifting.com/fashion/him/1-t-shirtrg104prfa4009.html
